timestamp,src_ip,dst_ip,dst_port,domain,bytes_in,bytes_out,conn_count,is_malicious
2026-02-18T09:40:00.577363,10.0.0.36,192.168.1.219,22,unknown-c2-malicious.xyz,4339,45886,188,1
2026-02-18T09:41:00.577363,10.0.0.25,192.168.1.113,53,github.com,4795,1622,10,0
2026-02-18T09:42:00.577363,10.0.0.33,192.168.1.110,53,unknown-c2-malicious.xyz,4510,67845,155,1
2026-02-18T09:43:00.577363,10.0.0.36,192.168.1.149,80,microsoft.com,4468,1121,4,0
2026-02-18T09:44:00.577363,10.0.0.51,192.168.1.121,3389,github.com,4288,1356,4,0
2026-02-18T09:45:00.577363,10.0.0.12,192.168.1.89,80,amazon.com,5169,814,5,0
2026-02-18T09:46:00.577363,10.0.0.29,192.168.1.76,80,google.com,6307,1703,15,0
2026-02-18T09:47:00.577363,10.0.0.20,192.168.1.94,3389,google.com,5376,1475,18,0
2026-02-18T09:48:00.577363,10.0.0.31,192.168.1.87,22,google.com,4626,1142,19,0
2026-02-18T09:49:00.577363,10.0.0.33,192.168.1.113,3389,google.com,4401,1927,10,0
2026-02-18T09:50:00.577363,10.0.0.16,192.168.1.240,3389,unknown-c2-malicious.xyz,4509,50801,186,1
2026-02-18T09:51:00.577363,10.0.0.36,192.168.1.247,53,amazon.com,5932,1971,5,0
2026-02-18T09:52:00.577363,10.0.0.53,192.168.1.112,22,amazon.com,4653,877,3,0
2026-02-18T09:53:00.577363,10.0.0.34,192.168.1.236,3389,microsoft.com,3162,2495,13,0
2026-02-18T09:54:00.577363,10.0.0.12,192.168.1.96,22,microsoft.com,5864,1880,12,0
2026-02-18T09:55:00.577363,10.0.0.32,192.168.1.55,22,google.com,4221,2589,19,0
2026-02-18T09:56:00.577363,10.0.0.15,192.168.1.35,53,amazon.com,5644,1527,3,0
2026-02-18T09:57:00.577363,10.0.0.31,192.168.1.238,53,google.com,2424,1596,14,0
2026-02-18T09:58:00.577363,10.0.0.19,192.168.1.122,443,microsoft.com,3818,1503,5,0
2026-02-18T09:59:00.577363,10.0.0.55,192.168.1.89,3389,google.com,4317,1728,2,0
2026-02-18T10:00:00.577363,10.0.0.47,192.168.1.75,443,google.com,6024,1034,10,0
2026-02-18T10:01:00.577363,10.0.0.58,192.168.1.13,3389,amazon.com,5202,262,12,0
2026-02-18T10:02:00.577363,10.0.0.58,192.168.1.35,443,github.com,6353,1480,14,0
2026-02-18T10:03:00.577363,10.0.0.51,192.168.1.98,443,google.com,3431,1342,15,0
2026-02-18T10:04:00.577363,10.0.0.18,192.168.1.103,3389,amazon.com,4093,1611,8,0
2026-02-18T10:05:00.577363,10.0.0.18,192.168.1.202,80,github.com,3757,1492,14,0
2026-02-18T10:06:00.577363,10.0.0.59,192.168.1.75,443,google.com,6511,1281,15,0
2026-02-18T10:07:00.577363,10.0.0.33,192.168.1.118,80,amazon.com,4520,1362,11,0
2026-02-18T10:08:00.577363,10.0.0.27,192.168.1.96,443,unknown-c2-malicious.xyz,5339,44727,183,1
2026-02-18T10:09:00.577363,10.0.0.24,192.168.1.135,53,amazon.com,2605,1286,15,0
2026-02-18T10:10:00.577363,10.0.0.45,192.168.1.217,443,amazon.com,4144,975,5,0
2026-02-18T10:11:00.577363,10.0.0.27,192.168.1.28,3389,amazon.com,6219,1783,1,0
2026-02-18T10:12:00.577363,10.0.0.35,192.168.1.231,80,github.com,4827,1591,7,0
2026-02-18T10:13:00.577363,10.0.0.50,192.168.1.77,80,microsoft.com,4401,914,3,0
2026-02-18T10:14:00.577363,10.0.0.59,192.168.1.10,3389,github.com,5574,1971,12,0
2026-02-18T10:15:00.577363,10.0.0.20,192.168.1.239,443,google.com,5343,1823,8,0
2026-02-18T10:16:00.577363,10.0.0.37,192.168.1.252,3389,github.com,6563,2373,17,0
2026-02-18T10:17:00.577363,10.0.0.44,192.168.1.206,443,google.com,4372,1439,15,0
2026-02-18T10:18:00.577363,10.0.0.48,192.168.1.173,53,google.com,4827,1217,20,0
2026-02-18T10:19:00.577363,10.0.0.57,192.168.1.139,53,google.com,4826,1470,18,0
2026-02-18T10:20:00.577363,10.0.0.25,192.168.1.249,53,unknown-c2-malicious.xyz,4810,55389,171,1
2026-02-18T10:21:00.577363,10.0.0.33,192.168.1.101,80,microsoft.com,4448,1794,3,0
2026-02-18T10:22:00.577363,10.0.0.28,192.168.1.215,80,microsoft.com,4260,558,6,0
2026-02-18T10:23:00.577363,10.0.0.53,192.168.1.239,22,google.com,5647,1857,7,0
2026-02-18T10:24:00.577363,10.0.0.25,192.168.1.133,80,amazon.com,4265,1165,5,0
2026-02-18T10:25:00.577363,10.0.0.20,192.168.1.105,80,google.com,5547,706,16,0
2026-02-18T10:26:00.577363,10.0.0.26,192.168.1.139,22,google.com,5741,1102,4,0
2026-02-18T10:27:00.577363,10.0.0.29,192.168.1.246,3389,github.com,2190,2023,9,0
2026-02-18T10:28:00.577363,10.0.0.17,192.168.1.123,22,google.com,5527,1051,1,0
2026-02-18T10:29:00.577363,10.0.0.13,192.168.1.235,443,github.com,4035,1480,2,0
2026-02-18T10:30:00.577363,10.0.0.59,192.168.1.253,443,github.com,3786,1528,4,0
2026-02-18T10:31:00.577363,10.0.0.50,192.168.1.148,443,github.com,5605,1364,16,0
2026-02-18T10:32:00.577363,10.0.0.16,192.168.1.32,22,github.com,4634,1647,4,0
2026-02-18T10:33:00.577363,10.0.0.29,192.168.1.24,80,amazon.com,5005,1594,17,0
2026-02-18T10:34:00.577363,10.0.0.56,192.168.1.198,80,amazon.com,4639,743,3,0
2026-02-18T10:35:00.577363,10.0.0.30,192.168.1.232,80,google.com,4002,2115,16,0
2026-02-18T10:36:00.577363,10.0.0.28,192.168.1.15,3389,google.com,4010,2051,4,0
2026-02-18T10:37:00.577363,10.0.0.41,192.168.1.162,3389,microsoft.com,4084,1280,13,0
2026-02-18T10:38:00.577363,10.0.0.53,192.168.1.231,443,amazon.com,4528,2278,7,0
2026-02-18T10:39:00.577363,10.0.0.41,192.168.1.113,443,google.com,4128,923,19,0
2026-02-18T10:40:00.577363,10.0.0.47,192.168.1.29,53,amazon.com,5255,2149,12,0
2026-02-18T10:41:00.577363,10.0.0.57,192.168.1.42,3389,amazon.com,5555,2536,18,0
2026-02-18T10:42:00.577363,10.0.0.53,192.168.1.150,3389,amazon.com,5553,1137,5,0
2026-02-18T10:43:00.577363,10.0.0.46,192.168.1.50,3389,github.com,4959,995,11,0
2026-02-18T10:44:00.577363,10.0.0.12,192.168.1.39,53,github.com,6037,2372,1,0
2026-02-18T10:45:00.577363,10.0.0.38,192.168.1.221,53,github.com,6744,1126,1,0
2026-02-18T10:46:00.577363,10.0.0.36,192.168.1.117,53,microsoft.com,5517,1518,14,0
2026-02-18T10:47:00.577363,10.0.0.45,192.168.1.112,3389,amazon.com,5387,1299,18,0
2026-02-18T10:48:00.577363,10.0.0.58,192.168.1.165,53,microsoft.com,6077,1423,18,0
2026-02-18T10:49:00.577363,10.0.0.37,192.168.1.166,53,google.com,6234,686,12,0
2026-02-18T10:50:00.577363,10.0.0.59,192.168.1.148,80,github.com,7093,1310,6,0
2026-02-18T10:51:00.577363,10.0.0.17,192.168.1.58,443,google.com,3631,1478,16,0
2026-02-18T10:52:00.577363,10.0.0.50,192.168.1.227,22,google.com,3756,2117,13,0
2026-02-18T10:53:00.577363,10.0.0.53,192.168.1.43,443,microsoft.com,4626,1317,20,0
2026-02-18T10:54:00.577363,10.0.0.49,192.168.1.16,80,microsoft.com,5732,1789,11,0
2026-02-18T10:55:00.577363,10.0.0.54,192.168.1.194,22,google.com,4686,1875,8,0
2026-02-18T10:56:00.577363,10.0.0.33,192.168.1.21,3389,github.com,4704,809,14,0
2026-02-18T10:57:00.577363,10.0.0.35,192.168.1.215,80,microsoft.com,5144,2295,10,0
2026-02-18T10:58:00.577363,10.0.0.22,192.168.1.132,22,amazon.com,4194,721,7,0
2026-02-18T10:59:00.577363,10.0.0.24,192.168.1.244,80,unknown-c2-malicious.xyz,4825,50733,86,1
2026-02-18T11:00:00.577363,10.0.0.15,192.168.1.169,22,github.com,4094,1059,8,0
2026-02-18T11:01:00.577363,10.0.0.56,192.168.1.186,53,github.com,4467,1212,6,0
2026-02-18T11:02:00.577363,10.0.0.15,192.168.1.155,80,github.com,5981,734,7,0
2026-02-18T11:03:00.577363,10.0.0.31,192.168.1.106,443,google.com,5040,1047,9,0
2026-02-18T11:04:00.577363,10.0.0.26,192.168.1.126,443,google.com,5025,1395,1,0
2026-02-18T11:05:00.577363,10.0.0.54,192.168.1.4,80,github.com,5563,922,9,0
2026-02-18T11:06:00.577363,10.0.0.30,192.168.1.115,80,microsoft.com,4693,1886,6,0
2026-02-18T11:07:00.577363,10.0.0.47,192.168.1.217,443,microsoft.com,6093,902,2,0
2026-02-18T11:08:00.577363,10.0.0.47,192.168.1.195,80,github.com,5602,977,7,0
2026-02-18T11:09:00.577363,10.0.0.31,192.168.1.19,53,google.com,7091,1116,11,0
2026-02-18T11:10:00.577363,10.0.0.57,192.168.1.61,443,amazon.com,4466,1687,12,0
2026-02-18T11:11:00.577363,10.0.0.51,192.168.1.38,443,amazon.com,5343,1335,20,0
2026-02-18T11:12:00.577363,10.0.0.31,192.168.1.211,443,amazon.com,6207,1914,17,0
2026-02-18T11:13:00.577363,10.0.0.49,192.168.1.204,80,github.com,5354,111,8,0
2026-02-18T11:14:00.577363,10.0.0.38,192.168.1.14,80,google.com,5816,1745,14,0
2026-02-18T11:15:00.577363,10.0.0.57,192.168.1.167,3389,amazon.com,4682,2530,4,0
2026-02-18T11:16:00.577363,10.0.0.13,192.168.1.121,22,github.com,7100,1636,6,0
2026-02-18T11:17:00.577363,10.0.0.54,192.168.1.145,80,unknown-c2-malicious.xyz,6628,54970,154,1
2026-02-18T11:18:00.577363,10.0.0.59,192.168.1.69,3389,github.com,4872,1296,11,0
2026-02-18T11:19:00.577363,10.0.0.46,192.168.1.176,443,amazon.com,4438,1002,3,0
2026-02-18T11:20:00.577363,10.0.0.35,192.168.1.30,22,google.com,5303,1582,16,0
2026-02-18T11:21:00.577363,10.0.0.10,192.168.1.241,80,google.com,3561,1293,15,0
2026-02-18T11:22:00.577363,10.0.0.52,192.168.1.11,3389,microsoft.com,4383,1686,14,0
2026-02-18T11:23:00.577363,10.0.0.11,192.168.1.44,3389,microsoft.com,3590,574,16,0
2026-02-18T11:24:00.577363,10.0.0.44,192.168.1.73,80,microsoft.com,5863,1230,19,0
2026-02-18T11:25:00.577363,10.0.0.29,192.168.1.58,80,amazon.com,3122,1580,14,0
2026-02-18T11:26:00.577363,10.0.0.46,192.168.1.80,443,google.com,5600,766,17,0
2026-02-18T11:27:00.577363,10.0.0.21,192.168.1.218,22,amazon.com,4843,1037,11,0
2026-02-18T11:28:00.577363,10.0.0.41,192.168.1.141,3389,microsoft.com,4613,1215,6,0
2026-02-18T11:29:00.577363,10.0.0.14,192.168.1.243,80,github.com,2956,1397,19,0
2026-02-18T11:30:00.577363,10.0.0.28,192.168.1.131,443,microsoft.com,5167,2428,8,0
2026-02-18T11:31:00.577363,10.0.0.37,192.168.1.145,3389,google.com,3377,2136,15,0
2026-02-18T11:32:00.577363,10.0.0.13,192.168.1.99,3389,google.com,5860,1623,1,0
2026-02-18T11:33:00.577363,10.0.0.30,192.168.1.38,80,google.com,5126,2214,3,0
2026-02-18T11:34:00.577363,10.0.0.42,192.168.1.200,3389,github.com,4389,1571,2,0
2026-02-18T11:35:00.577363,10.0.0.59,192.168.1.221,443,amazon.com,5621,1735,3,0
2026-02-18T11:36:00.577363,10.0.0.39,192.168.1.97,443,google.com,5084,2115,8,0
2026-02-18T11:37:00.577363,10.0.0.19,192.168.1.81,53,amazon.com,4434,1954,3,0
2026-02-18T11:38:00.577363,10.0.0.56,192.168.1.188,22,amazon.com,5511,1002,15,0
2026-02-18T11:39:00.577363,10.0.0.34,192.168.1.73,22,amazon.com,3264,2103,11,0
2026-02-18T11:40:00.577363,10.0.0.15,192.168.1.8,3389,google.com,6693,1791,4,0
2026-02-18T11:41:00.577363,10.0.0.58,192.168.1.108,80,google.com,3229,1154,19,0
2026-02-18T11:42:00.577363,10.0.0.30,192.168.1.66,22,google.com,4017,833,1,0
2026-02-18T11:43:00.577363,10.0.0.42,192.168.1.253,443,google.com,3890,1050,9,0
2026-02-18T11:44:00.577363,10.0.0.50,192.168.1.218,3389,microsoft.com,5482,878,5,0
2026-02-18T11:45:00.577363,10.0.0.36,192.168.1.20,3389,google.com,2569,1358,5,0
2026-02-18T11:46:00.577363,10.0.0.43,192.168.1.180,443,unknown-c2-malicious.xyz,3792,54100,102,1
2026-02-18T11:47:00.577363,10.0.0.12,192.168.1.211,80,amazon.com,5020,2439,19,0
2026-02-18T11:48:00.577363,10.0.0.15,192.168.1.151,22,google.com,6104,644,7,0
2026-02-18T11:49:00.577363,10.0.0.13,192.168.1.51,53,amazon.com,5021,1499,15,0
2026-02-18T11:50:00.577363,10.0.0.38,192.168.1.28,443,google.com,4571,1539,14,0
2026-02-18T11:51:00.577363,10.0.0.10,192.168.1.242,443,google.com,4961,2387,10,0
2026-02-18T11:52:00.577363,10.0.0.18,192.168.1.79,80,amazon.com,3967,1290,15,0
2026-02-18T11:53:00.577363,10.0.0.59,192.168.1.232,3389,amazon.com,6092,467,17,0
2026-02-18T11:54:00.577363,10.0.0.54,192.168.1.197,3389,google.com,6477,1367,14,0
2026-02-18T11:55:00.577363,10.0.0.43,192.168.1.25,443,amazon.com,5921,1836,1,0
2026-02-18T11:56:00.577363,10.0.0.57,192.168.1.68,53,github.com,4488,1293,11,0
2026-02-18T11:57:00.577363,10.0.0.49,192.168.1.232,443,github.com,5199,911,8,0
2026-02-18T11:58:00.577363,10.0.0.29,192.168.1.75,80,google.com,3953,1283,13,0
2026-02-18T11:59:00.577363,10.0.0.32,192.168.1.125,22,microsoft.com,5500,1617,7,0
2026-02-18T12:00:00.577363,10.0.0.36,192.168.1.113,80,microsoft.com,2782,1128,9,0
2026-02-18T12:01:00.577363,10.0.0.59,192.168.1.171,443,github.com,6514,1154,1,0
2026-02-18T12:02:00.577363,10.0.0.32,192.168.1.152,80,github.com,5163,1876,5,0
2026-02-18T12:03:00.577363,10.0.0.27,192.168.1.99,3389,github.com,5414,1131,10,0
2026-02-18T12:04:00.577363,10.0.0.42,192.168.1.175,443,amazon.com,4618,1398,3,0
2026-02-18T12:05:00.577363,10.0.0.39,192.168.1.158,53,microsoft.com,5991,1721,2,0
2026-02-18T12:06:00.577363,10.0.0.56,192.168.1.6,22,github.com,5926,2119,7,0
2026-02-18T12:07:00.577363,10.0.0.51,192.168.1.55,443,microsoft.com,5430,862,13,0
2026-02-18T12:08:00.577363,10.0.0.14,192.168.1.111,22,unknown-c2-malicious.xyz,7819,53912,143,1
2026-02-18T12:09:00.577363,10.0.0.57,192.168.1.141,80,google.com,5475,1695,12,0
2026-02-18T12:10:00.577363,10.0.0.38,192.168.1.211,22,github.com,6336,913,7,0
2026-02-18T12:11:00.577363,10.0.0.52,192.168.1.13,3389,microsoft.com,4593,1064,6,0
2026-02-18T12:12:00.577363,10.0.0.55,192.168.1.18,22,amazon.com,5683,1332,2,0
2026-02-18T12:13:00.577363,10.0.0.34,192.168.1.75,443,github.com,5470,1240,10,0
2026-02-18T12:14:00.577363,10.0.0.50,192.168.1.35,3389,google.com,4474,1693,17,0
2026-02-18T12:15:00.577363,10.0.0.57,192.168.1.19,3389,github.com,5119,1955,6,0
2026-02-18T12:16:00.577363,10.0.0.53,192.168.1.225,80,unknown-c2-malicious.xyz,4556,51635,193,1
2026-02-18T12:17:00.577363,10.0.0.52,192.168.1.87,80,google.com,2660,1424,19,0
2026-02-18T12:18:00.577363,10.0.0.59,192.168.1.4,3389,github.com,5472,1314,14,0
2026-02-18T12:19:00.577363,10.0.0.29,192.168.1.30,80,google.com,4700,1963,19,0
2026-02-18T12:20:00.577363,10.0.0.44,192.168.1.125,3389,amazon.com,5549,2169,10,0
2026-02-18T12:21:00.577363,10.0.0.34,192.168.1.29,3389,amazon.com,5356,1487,11,0
2026-02-18T12:22:00.577363,10.0.0.26,192.168.1.185,53,microsoft.com,4806,1394,2,0
2026-02-18T12:23:00.577363,10.0.0.37,192.168.1.34,443,unknown-c2-malicious.xyz,6134,57691,64,1
2026-02-18T12:24:00.577363,10.0.0.48,192.168.1.84,3389,google.com,7231,1011,7,0
2026-02-18T12:25:00.577363,10.0.0.19,192.168.1.210,53,amazon.com,6185,700,10,0
2026-02-18T12:26:00.577363,10.0.0.13,192.168.1.76,53,google.com,5743,1470,2,0
2026-02-18T12:27:00.577363,10.0.0.28,192.168.1.94,53,github.com,5048,1770,12,0
2026-02-18T12:28:00.577363,10.0.0.22,192.168.1.215,80,microsoft.com,3964,1652,3,0
2026-02-18T12:29:00.577363,10.0.0.51,192.168.1.251,53,amazon.com,7424,2302,18,0
2026-02-18T12:30:00.577363,10.0.0.48,192.168.1.43,22,google.com,3536,1903,11,0
2026-02-18T12:31:00.577363,10.0.0.21,192.168.1.54,80,github.com,4557,1299,10,0
2026-02-18T12:32:00.577363,10.0.0.34,192.168.1.114,22,github.com,6005,1912,2,0
2026-02-18T12:33:00.577363,10.0.0.43,192.168.1.244,53,amazon.com,3717,1489,16,0
2026-02-18T12:34:00.577363,10.0.0.27,192.168.1.51,443,github.com,4767,1073,14,0
2026-02-18T12:35:00.577363,10.0.0.15,192.168.1.184,53,microsoft.com,3577,1965,15,0
2026-02-18T12:36:00.577363,10.0.0.33,192.168.1.102,53,google.com,5764,1567,3,0
2026-02-18T12:37:00.577363,10.0.0.36,192.168.1.169,443,github.com,4561,662,16,0
2026-02-18T12:38:00.577363,10.0.0.17,192.168.1.70,80,google.com,5235,1479,12,0
2026-02-18T12:39:00.577363,10.0.0.47,192.168.1.252,3389,google.com,7427,1740,1,0
2026-02-18T12:40:00.577363,10.0.0.42,192.168.1.108,3389,amazon.com,6199,1475,13,0
2026-02-18T12:41:00.577363,10.0.0.17,192.168.1.73,22,amazon.com,5726,395,11,0
2026-02-18T12:42:00.577363,10.0.0.43,192.168.1.225,443,amazon.com,6689,1720,16,0
2026-02-18T12:43:00.577363,10.0.0.30,192.168.1.52,22,unknown-c2-malicious.xyz,5251,40659,162,1
2026-02-18T12:44:00.577363,10.0.0.31,192.168.1.169,80,amazon.com,5493,1578,1,0
2026-02-18T12:45:00.577363,10.0.0.23,192.168.1.252,3389,google.com,3167,95,15,0
2026-02-18T12:46:00.577363,10.0.0.28,192.168.1.81,3389,amazon.com,6479,1462,15,0
2026-02-18T12:47:00.577363,10.0.0.25,192.168.1.89,22,google.com,4078,1689,12,0
2026-02-18T12:48:00.577363,10.0.0.17,192.168.1.55,80,google.com,4783,1253,3,0
2026-02-18T12:49:00.577363,10.0.0.17,192.168.1.8,443,github.com,7034,1627,8,0
2026-02-18T12:50:00.577363,10.0.0.19,192.168.1.177,443,amazon.com,5510,1799,4,0
2026-02-18T12:51:00.577363,10.0.0.13,192.168.1.72,80,unknown-c2-malicious.xyz,5325,40160,82,1
2026-02-18T12:52:00.577363,10.0.0.18,192.168.1.181,53,amazon.com,3629,1957,5,0
2026-02-18T12:53:00.577363,10.0.0.42,192.168.1.12,22,amazon.com,5544,1532,3,0
2026-02-18T12:54:00.577363,10.0.0.31,192.168.1.49,3389,microsoft.com,4203,1323,10,0
2026-02-18T12:55:00.577363,10.0.0.32,192.168.1.168,80,amazon.com,5544,1017,13,0
2026-02-18T12:56:00.577363,10.0.0.38,192.168.1.14,443,microsoft.com,5508,1690,19,0
2026-02-18T12:57:00.577363,10.0.0.44,192.168.1.90,443,microsoft.com,3224,961,2,0
2026-02-18T12:58:00.577363,10.0.0.58,192.168.1.175,80,google.com,3485,1576,20,0
2026-02-18T12:59:00.577363,10.0.0.30,192.168.1.198,53,github.com,8136,1786,10,0
2026-02-18T13:00:00.577363,10.0.0.53,192.168.1.174,22,microsoft.com,4182,1670,17,0
2026-02-18T13:01:00.577363,10.0.0.14,192.168.1.9,3389,google.com,3372,2041,13,0
2026-02-18T13:02:00.577363,10.0.0.21,192.168.1.184,80,microsoft.com,5685,986,15,0
2026-02-18T13:03:00.577363,10.0.0.59,192.168.1.199,22,google.com,5134,1904,3,0
2026-02-18T13:04:00.577363,10.0.0.59,192.168.1.219,53,microsoft.com,5156,2163,19,0
2026-02-18T13:05:00.577363,10.0.0.19,192.168.1.71,80,unknown-c2-malicious.xyz,3887,55210,67,1
2026-02-18T13:06:00.577363,10.0.0.18,192.168.1.164,80,microsoft.com,5357,3046,6,0
2026-02-18T13:07:00.577363,10.0.0.26,192.168.1.185,443,google.com,5061,1464,1,0
2026-02-18T13:08:00.577363,10.0.0.45,192.168.1.61,80,github.com,4819,2322,20,0
2026-02-18T13:09:00.577363,10.0.0.28,192.168.1.11,80,amazon.com,5349,1644,2,0
2026-02-18T13:10:00.577363,10.0.0.43,192.168.1.124,22,github.com,6358,2032,19,0
2026-02-18T13:11:00.577363,10.0.0.32,192.168.1.239,80,github.com,4905,1411,13,0
2026-02-18T13:12:00.577363,10.0.0.54,192.168.1.2,53,unknown-c2-malicious.xyz,4368,43228,104,1
2026-02-18T13:13:00.577363,10.0.0.20,192.168.1.173,80,google.com,5705,1757,12,0
2026-02-18T13:14:00.577363,10.0.0.10,192.168.1.58,80,microsoft.com,3513,2318,19,0
2026-02-18T13:15:00.577363,10.0.0.49,192.168.1.77,53,microsoft.com,6764,612,4,0
2026-02-18T13:16:00.577363,10.0.0.35,192.168.1.179,22,github.com,5281,517,19,0
2026-02-18T13:17:00.577363,10.0.0.51,192.168.1.245,3389,microsoft.com,5301,1395,1,0
2026-02-18T13:18:00.577363,10.0.0.55,192.168.1.46,53,github.com,3850,1324,19,0
2026-02-18T13:19:00.577363,10.0.0.22,192.168.1.182,80,github.com,5682,2159,10,0
2026-02-18T13:20:00.577363,10.0.0.19,192.168.1.247,80,google.com,4606,728,9,0
2026-02-18T13:21:00.577363,10.0.0.12,192.168.1.68,80,google.com,5954,1373,19,0
2026-02-18T13:22:00.577363,10.0.0.22,192.168.1.42,443,amazon.com,5721,1324,8,0
2026-02-18T13:23:00.577363,10.0.0.13,192.168.1.60,22,github.com,4605,1319,11,0
2026-02-18T13:24:00.577363,10.0.0.37,192.168.1.242,80,amazon.com,5156,1787,6,0
2026-02-18T13:25:00.577363,10.0.0.41,192.168.1.135,3389,microsoft.com,4360,1227,17,0
2026-02-18T13:26:00.577363,10.0.0.26,192.168.1.150,22,google.com,5944,850,2,0
2026-02-18T13:27:00.577363,10.0.0.31,192.168.1.25,3389,google.com,6665,1440,3,0
2026-02-18T13:28:00.577363,10.0.0.25,192.168.1.212,443,amazon.com,4755,1667,2,0
2026-02-18T13:29:00.577363,10.0.0.44,192.168.1.19,53,github.com,4490,1474,8,0
2026-02-18T13:30:00.577363,10.0.0.27,192.168.1.46,80,microsoft.com,4701,2085,8,0
2026-02-18T13:31:00.577363,10.0.0.16,192.168.1.192,22,amazon.com,4825,1303,13,0
2026-02-18T13:32:00.577363,10.0.0.46,192.168.1.196,53,amazon.com,6282,1843,6,0
2026-02-18T13:33:00.577363,10.0.0.33,192.168.1.140,443,amazon.com,3210,1360,16,0
2026-02-18T13:34:00.577363,10.0.0.28,192.168.1.228,80,github.com,6530,1030,8,0
2026-02-18T13:35:00.577363,10.0.0.19,192.168.1.10,3389,github.com,3127,1580,10,0
2026-02-18T13:36:00.577363,10.0.0.56,192.168.1.170,80,github.com,4943,1730,18,0
2026-02-18T13:37:00.577363,10.0.0.42,192.168.1.45,3389,google.com,5272,1776,14,0
2026-02-18T13:38:00.577363,10.0.0.32,192.168.1.247,443,microsoft.com,4367,2055,19,0
2026-02-18T13:39:00.577363,10.0.0.37,192.168.1.232,80,microsoft.com,4648,1082,15,0
2026-02-18T13:40:00.577363,10.0.0.34,192.168.1.138,443,github.com,6582,1618,19,0
2026-02-18T13:41:00.577363,10.0.0.35,192.168.1.145,80,github.com,7027,1188,6,0
2026-02-18T13:42:00.577363,10.0.0.13,192.168.1.93,53,microsoft.com,6157,1138,13,0
2026-02-18T13:43:00.577363,10.0.0.50,192.168.1.211,80,github.com,4053,1242,5,0
2026-02-18T13:44:00.577363,10.0.0.40,192.168.1.251,443,google.com,5960,1548,16,0
2026-02-18T13:45:00.577363,10.0.0.18,192.168.1.127,22,amazon.com,5831,2218,2,0
2026-02-18T13:46:00.577363,10.0.0.12,192.168.1.59,80,amazon.com,4711,1956,6,0
2026-02-18T13:47:00.577363,10.0.0.37,192.168.1.111,22,microsoft.com,4708,586,10,0
2026-02-18T13:48:00.577363,10.0.0.25,192.168.1.238,22,microsoft.com,5941,1635,12,0
2026-02-18T13:49:00.577363,10.0.0.21,192.168.1.44,80,github.com,4794,1336,19,0
2026-02-18T13:50:00.577363,10.0.0.28,192.168.1.119,80,microsoft.com,5819,1159,13,0
2026-02-18T13:51:00.577363,10.0.0.45,192.168.1.67,3389,google.com,4981,1562,3,0
2026-02-18T13:52:00.577363,10.0.0.15,192.168.1.239,3389,github.com,5857,1154,7,0
2026-02-18T13:53:00.577363,10.0.0.21,192.168.1.51,22,github.com,4635,1656,9,0
2026-02-18T13:54:00.577363,10.0.0.57,192.168.1.215,53,google.com,5581,1806,8,0
2026-02-18T13:55:00.577363,10.0.0.53,192.168.1.148,53,google.com,5701,1273,10,0
2026-02-18T13:56:00.577363,10.0.0.11,192.168.1.110,22,github.com,6380,1074,5,0
2026-02-18T13:57:00.577363,10.0.0.45,192.168.1.224,22,amazon.com,5099,899,13,0
2026-02-18T13:58:00.577363,10.0.0.44,192.168.1.238,53,unknown-c2-malicious.xyz,5726,40363,108,1
2026-02-18T13:59:00.577363,10.0.0.28,192.168.1.215,80,google.com,5115,938,6,0
2026-02-18T14:00:00.577363,10.0.0.47,192.168.1.169,80,google.com,3802,3273,11,0
2026-02-18T14:01:00.577363,10.0.0.26,192.168.1.183,3389,google.com,2381,2177,4,0
2026-02-18T14:02:00.577363,10.0.0.22,192.168.1.210,22,microsoft.com,3346,976,4,0
2026-02-18T14:03:00.577363,10.0.0.44,192.168.1.46,3389,amazon.com,5285,637,19,0
2026-02-18T14:04:00.577363,10.0.0.11,192.168.1.68,22,google.com,5086,1725,7,0
2026-02-18T14:05:00.577363,10.0.0.32,192.168.1.175,22,microsoft.com,6051,1417,19,0
2026-02-18T14:06:00.577363,10.0.0.56,192.168.1.153,22,google.com,2758,1126,7,0
2026-02-18T14:07:00.577363,10.0.0.36,192.168.1.179,80,github.com,4472,706,3,0
2026-02-18T14:08:00.577363,10.0.0.49,192.168.1.241,3389,amazon.com,5423,858,16,0
2026-02-18T14:09:00.577363,10.0.0.45,192.168.1.74,80,unknown-c2-malicious.xyz,4471,28704,189,1
2026-02-18T14:10:00.577363,10.0.0.28,192.168.1.164,443,microsoft.com,5266,1829,1,0
2026-02-18T14:11:00.577363,10.0.0.50,192.168.1.171,443,microsoft.com,4063,922,15,0
2026-02-18T14:12:00.577363,10.0.0.14,192.168.1.48,22,microsoft.com,5053,951,5,0
2026-02-18T14:13:00.577363,10.0.0.37,192.168.1.117,443,github.com,5825,1700,20,0
2026-02-18T14:14:00.577363,10.0.0.53,192.168.1.173,443,microsoft.com,5217,1935,6,0
2026-02-18T14:15:00.577363,10.0.0.18,192.168.1.181,80,unknown-c2-malicious.xyz,5393,54018,143,1
2026-02-18T14:16:00.577363,10.0.0.47,192.168.1.42,53,amazon.com,4418,1544,19,0
2026-02-18T14:17:00.577363,10.0.0.26,192.168.1.178,53,github.com,6690,1819,14,0
2026-02-18T14:18:00.577363,10.0.0.25,192.168.1.115,80,github.com,6925,2018,16,0
2026-02-18T14:19:00.577363,10.0.0.35,192.168.1.137,3389,github.com,4538,1714,11,0
